sample,GPSC
11657_4#30,1
16404_7#55,1
5381_2#10,1
13091_3#57,1
5366_5#12,1
11826_3#4,1
17175_7#81,1
22335_7#11,1
6805_1#10,1
6259_4#19,1
16399_8#29,1
18623_5#42,1
15191_6#60,1
14673_2#76,1
21999_8#109,1
13415_6#21,1
14913_7#70,1
17794_6#38,1
14673_3#71,1
12299_2#11,1
15531_4#87,1
19647_1#21,1
5366_5#5,1
13415_8#47,1
19647_1#74,1
17794_6#54,1
24775_1#9,1
6680_8#2,1
23430_2#48,1
13414_4#42,1
12274_5#1,1
13091_2#3,1
7054_5#6,1
6731_3#6,1
6823_5#4,1
11826_3#78,1
19341_3#118,1
12299_2#77,1
11860_1#27,1
7011_4#3,1
15378_2#59,1
11860_1#40,1
19341_2#93,1
11860_1#30,1
24977_8#261,1
6730_4#18,1
6680_5#22,1
24977_8#79,1
6999_4#11,1
14410_8#16,1
13415_5#59,1
19084_7#138,1
7068_4#2,1
23430_1#62,1
31958_2#343,1
18814_2#28,1
11679_1#28,1
15682_3#46,1
28420_2#125,1
16404_7#57,1
13091_4#39,1
19647_1#60,1
32139_3#161,1
6899_5#24,1
23204_4#106,1
31958_2#130,1
11679_1#58,1
18814_2#42,1
28177_3#118,1
24861_1#23,1
11826_4#14,1
24977_8#44,1
28522_3#28,1
6775_2#17,1
21053_8#139,1
5381_2#7,1
18814_2#31,1
18787_3#31,1
14566_4#59,1
12837_2#14,1
15682_4#4,1
6730_8#23,1
7335_3#74,1
21127_1#113,1
31919_2#152,1
16404_7#32,1
6710_7#20,1
12274_6#43,1
12291_4#38,1
28522_3#356,1
19084_8#178,1
17794_4#65,1
12162_1#15,1
19647_1#79,1
24977_8#108,1
6791_6#18,1
12299_2#71,1
17794_5#35,1
9803_8#43,1
17138_4#8,1
18814_2#18,1
34746_4#174,1
7038_5#13,1
31664_1#188,1
28042_2#336,1
15191_6#57,1
17175_7#15,1
23204_4#180,1
16404_7#37,1
18814_1#47,1
13710_2#33,1
6664_1#19,1
25108_8#16,1
6871_2#13,1
13470_1#75,1
16404_7#81,1
11826_3#15,1
6710_6#20,1
6938_8#20,1
5366_3#11,1
6710_7#4,1
27119_1#115,1
6807_2#6,1
24977_8#173,1
12291_4#82,1
13710_1#33,1
17794_4#24,1
19647_1#61,1
5366_5#10,1
5366_8#9,1
7011_5#12,1
10754X104_140620_D00294_0106_AC4FB4ANXX_6,1
19647_1#10,1
17794_4#93,1
11511_8#4,1
11826_3#67,1
18090_2#61,1
6823_3#22,1
17794_5#32,1
19341_2#80,1
19341_3#113,1
5366_5#6,1
6187_6#8,1
6680_6#13,1
17794_5#52,1
34746_4#209,1
11860_1#11,1
17175_5#29,1
13415_5#11,1
17794_4#52,1
13710_2#34,1
27119_1#182,1
21127_1#18,1
13091_1#68,1
5477_6#8,1
6751_2#12,1
6823_6#12,1
5429_8#9,1
12299_2#19,1
12274_5#70,1
19647_1#4,1
28177_3#286,1
27119_1#158,1
15731_8#39,1
19341_3#62,1
11658_2#1,1
13091_2#69,1
5749_6#4,1
23430_1#81,1
5366_6#3,1
12299_2#58,1
6593_5#11,1
17150_6#86,1
18814_1#65,1
16043_2#65,1
5366_8#11,1
6259_2#22,1
11826_3#29,1
23430_2#173,1
17794_4#77,1
17794_5#54,1
17794_6#58,1
5366_5#11,1
18814_1#48,1
23430_2#18,1
13414_3#13,1
19084_8#13,1
15191_5#36,1
19647_1#82,1
9803_7#18,1
21127_1#95,1
15191_5#62,1
27119_1#185,1
13091_2#8,1
22335_7#1,1
28522_3#289,1
19647_1#6,1
12291_6#55,1
12299_1#61,1
19341_3#115,1
6840_3#24,1
7011_4#17,1
6246_2#16,1
7092_6#22,1
28042_2#103,1
23204_4#188,1
23430_1#142,1
17794_4#42,1
6755_6#19,1
17794_6#20,1
6731_1#8,1
6775_1#13,1
17794_3#50,1
11511_8#33,1
5366_7#9,1
11860_1#70,1
10868_6#10,1
24977_8#201,1
6259_4#22,1
6289_8#9,1
6983_7#50,1
6731_6#19,1
7038_8#42,1
17794_5#40,1
19647_1#90,1
21053_8#188,1
28177_3#354,1
12291_4#61,1
17794_5#8,1
17150_6#70,1
31958_2#163,1
23430_3#119,1
12299_1#38,1
28042_2#244,1
17794_3#51,1
6593_4#7,1
23430_1#104,1
27119_1#148,1
12162_1#60,1
21523_1#134,1
18814_2#24,1
16399_8#67,1
19647_1#72,1
17794_5#46,1
18814_2#37,1
5366_8#2,1
5381_2#8,1
17794_5#72,1
24775_1#90,1
15682_1#56,1
10754X124_140620_D00294_0106_AC4FB4ANXX_6,1
10868_6#87,1
15682_3#33,1
15682_2#27,1
14672_3#11,1
6925_6#12,1
13415_6#51,1
23430_2#22,1
27119_1#180,1
11657_4#55,1
11860_1#58,1
24977_8#269,1
28522_3#322,1
5468_1#1,1
6823_5#21,1
23204_4#153,1
18814_2#73,1
28042_2#161,1
6925_4#6,1
5504_3#12,1
6641_6#19,1
28177_3#2,1
28420_2#365,1
21999_8#86,1
12299_2#69,1
12837_5#69,1
24775_1#95,1
28420_2#273,1
6259_1#14,1
17794_4#85,1
17794_4#53,1
6187_4#17,1
6983_3#69,1
6680_5#13,1
11679_1#27,1
17794_5#69,1
6983_4#77,1
17150_5#80,1
10868_6#3,1
6983_5#14,1
19647_1#23,1
11658_2#24,1
16404_7#43,1
11826_3#89,1
14410_8#91,1
15191_6#76,1
24977_8#81,1
28420_2#130,1
6840_1#16,1
6807_3#22,1
5468_2#10,1
6751_2#24,1
17175_5#25,1
32036_8#319,1
16404_7#87,1
28042_2#308,1
5366_6#7,1
6983_7#66,1
6823_5#6,1
18090_2#180,1
9950_3#36,1
17794_4#87,1
13154_3#75,1
19647_1#14,1
15608_3#47,1
6246_3#1,1
13091_2#1,1
15682_1#84,1
24977_8#186,1
11826_3#18,1
15682_4#32,1
16404_7#48,1
12291_1#11,1
12291_4#88,1
24977_8#153,1
19647_1#11,1
23430_3#23,1
17150_4#11,1
6949_2#15,1
6289_7#1,1
12162_1#86,1
23430_3#87,1
23430_3#109,1
25108_8#12,1
6730_5#18,1
10395_5#37,1
5366_7#1,1
17794_6#2,1
24861_1#230,1
12291_1#89,1
12291_4#27,1
7004_7#69,1
12274_5#13,1
23204_4#84,1
28420_2#253,1
5381_3#2,1
11658_2#75,1
15191_6#65,1
23430_2#82,1
18814_2#66,1
19646_1#89,1
12274_5#36,1
19647_1#40,1
31588_4#39,1
28177_3#59,1
6736_7#22,1
24775_1#66,1
19646_1#47,1
11826_3#40,1
19341_1#120,1
19647_1#24,1
17794_4#83,1
17794_5#30,1
32139_2#353,1
15531_5#55,1
5366_5#2,1
28042_2#155,1
23204_4#43,1
12291_1#52,1
12291_4#9,1
24977_8#23,1
19646_1#73,1
16399_8#66,1
6938_8#21,1
13414_3#16,1
6680_4#24,1
17175_5#27,1
24977_8#110,1
11860_1#83,1
12274_5#47,1
13091_3#33,1
7011_6#20,1
6755_3#9,1
6999_2#1,1
18814_1#1,1
6840_1#2,1
19647_1#31,1
31919_2#318,1
12838_1#73,1
27119_1#195,1
5366_7#12,1
14520_6#44,1
32139_3#53,1
14673_3#7,1
12299_2#74,1
11826_3#7,1
6673_8#20,1
13091_4#85,1
27119_1#247,1
19647_1#70,1
16404_7#39,1
18090_2#68,1
12837_2#24,1
28522_3#331,1
17794_6#42,1
13415_5#66,1
6807_2#3,1
16404_7#35,1
19084_7#168,1
10868_6#7,1
23430_1#139,1
6871_1#3,1
23204_4#46,1
19647_1#36,1
21127_1#80,1
11826_3#17,1
11860_1#68,1
24977_8#202,1
6259_8#23,1
22335_7#56,1
11826_4#17,1
17150_4#44,1
19084_8#176,1
6259_1#1,1
7068_4#5,1
21127_1#41,1
6805_3#13,1
6259_2#13,1
14566_8#25,1
17794_6#63,1
19647_1#59,1
22335_7#15,1
17059_8#69,1
17175_6#10,1
7622_5#73,1
17794_4#62,1
5366_6#10,1
18814_2#27,1
6753_3#6,1
13091_1#80,1
15682_2#74,1
24977_8#55,1
12299_1#7,1
17175_5#18,1
22841_1#110,1
18814_2#17,1
18814_1#76,1
13091_4#21,1
15682_4#65,1
22335_8#54,1
6731_4#24,1
18814_2#10,1
17794_3#84,1
16404_7#42,1
6187_5#23,1
19647_1#76,1
28177_3#87,1
6949_2#4,1
7622_2#25,1
12291_6#67,1
31958_2#295,1
17794_4#30,1
14555_3#50,1
16404_7#23,1
6710_8#16,1
24775_1#58,1
24820_2#122,1
6899_4#1,1
12299_2#52,1
17794_6#64,1
13091_4#32,1
24861_1#291,1
14673_2#34,1
19341_1#88,1
19341_1#131,1
5381_1#9,1
6237_8#4,1
12291_2#11,1
5392_7#11,1
27119_1#120,1
11657_4#45,1
12274_6#5,1
18814_1#30,1
31919_2#267,1
17794_6#86,1
34746_4#120,1
15873_6#63,1
6972_4#20,1
14913_3#25,1
15682_2#79,1
17794_6#81,1
6731_1#1,1
12291_4#69,1
31588_4#270,1
11826_3#12,1
15191_6#79,1
19646_1#86,1
34746_4#56,1
24977_8#274,1
12162_1#45,1
17794_5#77,1
24977_8#281,1
24977_8#31,1
17794_4#57,1
14673_4#32,1
18090_2#73,1
18090_2#63,1
6775_1#22,1
17794_4#20,1
19647_1#85,1
13091_2#5,1
27119_1#229,1
16404_7#68,1
23204_4#64,1
11860_1#66,1
13470_1#47,1
24775_1#59,1
12291_4#89,1
31958_2#79,1
18090_2#42,1
12291_1#7,1
12291_4#66,1
19647_1#43,1
6925_4#18,1
14673_3#43,1
5366_8#12,1
6259_3#4,1
6949_4#22,1
15191_6#56,1
14673_1#67,1
17059_7#34,1
11826_3#70,1
5381_1#6,1
6840_3#1,1
12299_2#65,1
7622_2#38,1
11658_2#19,1
6246_2#2,1
18090_2#179,1
28522_3#101,1
9950_2#18,1
14673_1#62,1
5477_6#10,1
18814_2#39,1
17794_6#16,1
16404_7#69,1
6731_3#7,1
18787_3#19,1
13414_8#22,1
24775_1#229,1
24977_8#203,1
10754X46_140620_D00294_0106_AC4FB4ANXX_5,1
24977_8#195,1
5366_8#5,1
21485_4#3,1
12274_5#46,1
18090_1#26,1
24977_8#225,1
27119_1#219,1
6736_6#14,1
24977_8#213,1
12274_5#76,1
14673_2#88,1
17794_6#13,1
18787_3#11,1
22335_7#22,1
23430_1#180,1
23430_1#185,1
6840_3#7,1
13710_1#44,1
6680_7#9,1
11826_3#60,1
17794_6#65,1
17794_4#82,1
6259_2#2,1
24775_1#73,1
18090_1#12,1
6710_8#9,1
6730_1#6,1
24977_8#177,1
7622_3#51,1
9803_8#32,1
10868_6#13,1
32036_8#89,1
17794_6#35,1
34746_4#328,1
6840_3#2,1
22335_8#82,1
5366_3#10,1
15191_5#57,1
6289_7#3,1
28522_3#237,1
12291_2#44,1
12291_4#13,1
6805_1#7,1
14913_3#94,1
24820_2#99,1
22335_7#131,1
5381_3#8,1
17794_5#41,1
13414_2#83,1
5901_6#10,1
6680_4#5,1
24977_8#280,1
23430_1#154,1
15608_2#50,1
15682_3#38,1
11860_1#33,1
13414_3#95,1
7001_1#17,1
7054_4#6,1
21999_7#162,1
19341_3#45,1
18090_2#150,1
7004_5#21,1
6925_4#16,1
23430_3#57,1
6983_6#34,1
6949_3#18,1
28177_3#257,1
19341_2#73,1
6830_3#15,1
12299_2#42,1
24820_2#123,1
15682_1#50,1
10868_5#15,1
19341_3#66,1
6731_5#9,1
19341_3#37,1
19647_1#16,1
27119_1#147,1
17794_6#4,1
7335_3#76,1
12274_6#23,1
16404_7#1,1
17794_6#37,1
17150_4#31,1
6840_1#13,1
6972_3#13,1
17794_6#91,1
16399_8#78,1
23204_4#118,1
13091_1#7,1
17794_5#37,1
27119_1#246,1
10754X130_140620_D00294_0106_AC4FB4ANXX_6,1
17794_5#36,1
15682_3#64,1
7038_8#39,1
24977_8#156,1
6714_7#16,1
11860_1#19,1
13154_2#18,1
18814_1#39,1
7004_7#71,1
21053_8#61,1
13415_7#72,1
23430_4#27,1
12291_5#1,1
15682_5#17,1
17150_5#32,1
11860_1#73,1
20925_3#9,1
23430_3#100,1
12274_5#62,1
17794_6#82,1
29330_2#266,1
24977_8#172,1
6289_7#13,1
34746_4#251,1
11826_4#54,1
31588_4#133,1
28177_3#294,1
22335_7#50,1
12274_5#82,1
5468_2#7,1
7011_3#24,1
12291_2#51,1
14936_6#72,1
7092_6#15,1
6680_4#23,1
28042_2#102,1
23164_8#158,1
23430_1#186,1
23430_4#1,1
18814_2#48,1
21127_1#27,1
5477_6#6,1
23430_2#11,1
16404_8#27,1
32820_2#148,1
10868_6#1,1
27119_1#176,1
32139_3#231,1
16399_8#45,1
14566_5#47,1
17794_4#38,1
6570_3#20,1
31588_4#94,1
12299_2#32,1
31919_2#40,1
9803_7#78,1
17794_4#55,1
18814_2#15,1
12274_6#25,1
32139_2#26,1
13414_2#20,1
6246_3#23,1
31588_4#79,1
6899_5#7,1
12291_1#59,1
18090_1#51,1
6755_4#8,1
17794_6#61,1
12274_6#7,1
5366_7#10,1
24775_1#65,1
15682_1#67,1
31958_2#34,1
24820_2#356,1
11822_1#78,1
11826_4#18,1
27119_1#8,1
17794_5#90,1
13091_2#4,1
18090_1#133,1
6680_5#11,1
12291_5#45,1
12291_1#4,1
12837_5#47,1
5366_7#8,1
12291_1#51,1
6823_2#19,1
6938_7#3,1
18814_2#22,1
6972_5#21,1
14410_7#45,1
17794_6#27,1
17175_6#65,1
16404_7#47,1
15682_4#3,1
17794_6#73,1
11826_3#19,1
17059_8#38,1
23430_1#160,1
31537_1#373,1
17794_6#36,1
31958_2#214,1
6289_8#13,1
17059_7#38,1
24775_1#141,1
17794_4#64,1
23430_1#137,1
6775_2#19,1
24977_8#49,1
7011_6#22,1
11657_2#24,1
6730_6#11,1
5381_1#1,1
6823_2#23,1
16404_7#79,1
13154_3#74,1
6840_1#20,1
6807_2#14,1
5429_8#6,1
6259_3#14,1
6730_4#4,1
16404_7#26,1
6925_2#77,1
24977_8#53,1
14257_1#8,1
24977_8#220,1
6823_7#20,1
24820_2#126,1
9803_8#1,1
15682_3#25,1
5366_3#12,1
17794_6#19,1
13154_3#44,1
34746_4#330,1
11893_8#15,1
17794_5#25,1
23430_3#102,1
24977_8#67,1
24977_8#282,1
31958_2#337,1
28420_2#169,1
23204_4#66,1
12274_5#92,1
18814_2#30,1
17794_5#38,1
15682_3#28,1
11826_4#23,1
17794_5#48,1
24977_8#189,1
6805_5#7,1
24775_1#71,1
9803_8#36,1
11860_1#48,1
5366_3#4,1
21053_8#180,1
18090_2#64,1
27119_1#217,1
17794_4#13,1
14566_8#26,1
10868_6#4,1
23430_4#54,1
19787_5#35,1
28177_3#269,1
31958_2#243,1
17794_5#11,1
6807_3#1,1
15873_7#3,1
17794_4#63,1
12274_5#69,1
14566_6#44,1
6736_5#6,1
19646_1#74,1
6736_8#14,1
15608_5#73,1
15191_6#63,1
34746_4#137,1
6840_1#3,1
15682_1#27,1
15191_5#6,1
19084_7#122,1
7054_5#15,1
6983_5#15,1
13710_1#45,1
23430_2#2,1
23204_4#108,1
19647_1#22,1
24820_2#102,1
12274_5#44,1
10868_5#16,1
11860_1#25,1
12299_1#41,1
21127_1#99,1
21127_2#174,1
16404_7#54,1
6938_6#16,1
19647_1#88,1
17794_6#87,1
24977_8#112,1
31588_4#115,1
18090_2#71,1
14673_4#30,1
15682_3#12,1
12837_1#22,1
16404_7#28,1
24861_1#332,1
23204_4#86,1
17175_4#17,1
22335_8#100,1
17794_4#10,1
21053_8#114,1
16043_2#60,1
24977_8#155,1
6246_4#17,1
23204_4#74,1
7038_4#4,1
6840_3#16,1
11657_4#27,1
6714_7#9,1
6972_5#8,1
19647_1#49,1
6807_3#19,1
15841_4#67,1
18090_2#70,1
14673_1#81,1
17794_4#9,1
5429_8#7,1
19647_1#20,1
13154_2#84,1
28177_3#213,1
12291_6#60,1
19084_7#43,1
5789_2#10,1
9803_8#35,1
7011_6#14,1
27119_1#80,1
15191_6#59,1
17794_5#62,1
10754X163_140620_D00294_0106_AC4FB4ANXX_6,1
27119_1#132,1
15531_4#78,1
6730_5#17,1
6730_7#8,1
12291_4#65,1
17794_4#59,1
27119_1#244,1
34746_4#171,1
6259_1#8,1
12837_5#57,1
23430_3#34,1
24977_8#171,1
6187_4#10,1
28516_1#295,1
17794_6#80,1
23204_4#102,1
24977_8#132,1
10868_5#13,1
23204_4#179,1
6736_7#13,1
6830_3#5,1
18787_3#9,1
17794_4#36,1
19646_1#37,1
31588_4#86,1
6805_3#10,1
24977_8#76,1
28042_2#224,1
13091_1#9,1
27119_1#183,1
10868_6#15,1
17794_5#9,1
24977_8#4,1
17794_6#59,1
12274_5#51,1
12291_2#89,1
11826_3#36,1
7004_5#11,1
14555_3#82,1
12274_5#22,1
14672_3#10,1
34746_4#335,1
7004_7#51,1
23430_3#95,1
6710_6#13,1
24775_1#75,1
12299_1#57,1
20402_4#31,1
23430_2#136,1
11511_8#54,1
19647_1#1,1
6259_3#8,1
15682_4#27,1
13091_2#25,1
22335_7#71,1
18814_1#31,1
10868_5#12,1
19647_1#41,1
7011_4#5,1
23430_3#120,1
24977_8#226,1
23430_3#89,1
6972_4#23,1
24977_8#83,1
15682_3#87,1
24977_8#65,1
12274_5#23,1
6823_2#10,1
15682_4#11,1
15682_1#81,1
17794_5#75,1
19646_1#48,1
6899_5#15,1
5381_1#11,1
14410_5#78,1
23430_1#85,1
23430_3#91,1
13415_6#25,1
17794_6#77,1
19647_1#3,1
15531_4#58,1
13091_3#55,1
14673_1#2,1
6823_1#17,1
12291_6#52,1
15191_6#50,1
22335_8#2,1
28042_2#180,1
17794_6#78,1
13470_1#40,1
13154_2#17,1
12274_5#41,1
18090_3#68,1
12274_6#53,1
19341_1#81,1
24861_1#343,1
6237_8#17,1
6259_8#16,1
6289_8#14,1
18814_1#27,1
7004_7#66,1
11860_6#17,1
23430_2#149,1
6972_5#6,1
12291_4#53,1
13415_4#40,1
15378_2#56,1
28522_3#20,1
17794_5#42,1
5366_6#12,1
6983_2#21,1
6259_3#11,1
5468_2#6,1
24977_8#243,1
14410_7#64,1
13091_2#12,1
22027_1#142,1
19341_3#117,1
6680_6#17,1
24861_1#174,1
6805_4#10,1
17794_4#88,1
17794_6#14,1
32139_4#9,1
12299_1#43,1
6731_4#4,1
17794_5#89,1
17794_5#58,1
19341_3#43,1
7068_4#19,1
12274_6#47,1
13091_2#66,1
19647_1#12,1
13091_2#43,1
23204_4#169,1
14672_3#12,1
17794_4#22,1
7054_4#1,1
24977_8#28,1
6680_5#17,1
31588_4#113,2
32139_3#256,2
22841_4#138,2
32640_3#243,2
14913_6#55,2
32036_8#165,2
32139_2#316,2
22841_4#108,2
7068_2#4,2
19183_3#39,2
14410_7#25,2
17870_8#99,2
14410_5#18,2
13415_6#50,2
12837_1#14,2
14520_6#58,2
28420_2#300,2
11658_8#21,2
5390_7#1,2
12837_5#53,2
14566_5#67,2
7004_3#79,2
22114_6#74,2
14412_1#53,2
31585_6#43,2
13415_8#91,2
14566_6#38,2
34154_7#314,2
11791_1#38,2
15531_4#50,2
14913_2#13,2
7068_2#93,2
31585_6#322,2
32139_3#126,2
21242_6#38,2
20957_7#111,2
24820_2#241,2
31958_2#11,2
15873_5#23,2
13415_6#95,2
24861_1#215,2
31588_4#178,2
5390_6#7,2
22114_6#84,2
14913_2#31,2
6714_7#20,2
28042_2#317,2
6972_8#82,2
16288_3#17,2
15531_3#92,2
3850_6#5,2
13415_5#73,2
16288_7#28,2
22276_1#110,2
15841_2#43,2
22114_6#18,2
14913_7#92,2
29102_1#245,2
13415_4#69,2
11658_1#81,2
22667_7#182,2
28420_2#308,2
14410_7#6,2
14913_7#9,2
16399_7#63,2
22027_1#57,2
12837_1#40,2
14410_5#7,2
14913_2#78,2
6972_8#73,2
19183_3#31,2
13415_8#14,2
14913_4#18,2
31588_4#191,2
14913_2#91,2
32139_3#214,2
12837_5#75,2
29330_2#57,2
32139_3#346,2
32640_3#247,2
14566_4#87,2
14410_6#80,2
9789_3#4,2
19183_3#58,2
32139_2#227,2
28420_2#152,2
17428_8#83,2
14913_3#82,2
18090_1#118,2
11511_8#81,2
14555_3#20,2
31919_2#193,2
3850_7#1,2
4995_8#7,2
14913_2#6,2
20925_3#64,2
31958_2#223,2
6631_2#3,2
12378_2#58,2
13415_4#36,2
22841_1#15,2
22841_1#9,2
11658_1#69,2
32139_3#283,2
19341_2#23,2
12837_1#37,2
7068_2#79,2
15873_5#66,2
11658_1#48,2
32139_3#182,2
31585_6#139,2
21053_8#166,2
12378_2#4,2
32139_3#110,2
11658_1#41,2
19183_3#43,2
32640_3#214,2
13470_1#53,2
13415_4#23,2
5390_6#6,2
14555_3#90,2
32640_3#294,2
22667_7#167,2
17870_8#83,2
13415_4#88,2
10395_5#7,2
6972_8#70,2
22027_1#55,2
14566_6#69,2
22276_1#99,2
17175_7#23,2
17428_8#108,2
24820_2#225,2
20925_3#75,2
16288_7#25,2
29102_1#53,2
23204_4#34,2
14520_7#79,2
17870_8#108,2
7068_2#15,2
24775_1#204,2
17428_8#57,2
22027_1#70,2
20957_7#116,2
14936_5#22,2
17966_5#110,2
22841_1#22,2
4564_2#9,2
18090_1#128,2
31664_1#16,2
13415_5#20,2
14913_2#61,2
28522_3#149,2
29102_1#73,2
19183_3#66,2
17428_8#17,2
32036_8#343,2
14257_1#72,2
14410_8#73,2
12837_2#46,2
17175_7#31,2
32139_3#299,2
15531_3#4,2
13415_8#82,2
6972_8#75,2
6972_7#35,2
22114_6#34,2
31588_4#108,2
16399_5#13,2
3850_1#1,2
4564_2#4,2
32139_3#96,2
19183_3#73,2
17966_5#84,2
14520_6#73,2
14410_7#19,2
14410_6#4,2
19183_3#77,2
14566_6#22,2
9262_4#29,2
31958_2#180,2
31919_2#255,2
14410_5#48,2
7068_1#3,2
17428_8#52,2
32036_8#13,2
24371_8#221,2
16288_7#23,2
32036_8#232,2
28516_1#135,2
32139_2#102,2
19341_2#54,2
19183_3#78,2
14936_5#10,2
22667_7#143,2
14913_6#60,2
24371_8#97,2
31664_1#50,2
32640_3#181,2
12837_3#28,2
20957_7#110,2
12837_1#74,2
31958_2#212,2
15531_4#91,2
29594_2#97,2
14520_6#61,2
24371_8#157,2
14566_6#19,2
29102_1#71,2
12837_4#10,2
22841_1#2,2
17966_5#160,2
24371_8#26,2
11658_1#85,2
15531_4#64,2
11658_1#57,2
5390_2#1,2
7068_2#13,2
28042_2#56,2
22114_6#24,2
14412_1#39,2
22114_6#31,2
6972_8#36,2
14913_6#68,2
7004_3#85,2
2956_2#7,2
14913_2#32,2
14913_2#48,2
14913_6#44,2
20925_3#56,2
22027_1#9,2
32139_3#373,2
17138_5#55,2
13415_6#44,2
22114_6#29,2
5390_7#7,2
16399_7#50,2
22841_2#138,2
14257_1#44,2
13415_4#4,2
32139_3#311,2
28832_1#234,2
29102_1#97,2
22841_1#83,2
7054_6#3,2
32036_8#327,2
17428_8#101,2
32139_2#180,2
17794_7#81,2
16288_3#26,2
28832_1#134,2
32139_2#106,2
14520_7#81,2
32036_8#271,2
24497_7#4,2
28042_2#31,2
16288_3#5,2
14412_2#28,2
28420_2#295,2
28042_2#363,2
32139_2#79,2
19646_1#88,2
22114_6#12,2
32640_3#185,2
19183_3#38,2
32139_4#71,2
22276_1#107,2
15531_4#89,2
13415_5#43,2
14520_7#1,2
28420_2#190,2
23164_8#132,2
4353_1#1,2
24371_8#1,2
31958_2#153,2
28420_2#372,2
28042_2#52,2
22027_1#154,2
24861_1#105,2
14913_7#18,2
31919_2#311,2
19183_3#85,2
18456_1#120,2
32036_8#200,2
32640_3#160,2
17428_8#49,2
22027_1#66,2
14412_1#54,2
15531_3#63,2
14410_4#60,2
22027_1#121,2
17428_8#33,2
22841_4#95,2
14913_2#51,2
32640_3#273,2
31588_4#254,2
28042_2#362,2
14410_4#54,2
22841_1#67,2
22841_1#38,2
19183_3#75,2
31585_6#361,2
14566_6#65,2
17870_8#156,2
31958_2#269,2
12837_1#6,2
31958_2#66,2
28516_1#266,2
14412_2#17,2
14410_6#50,2
14412_2#1,2
32640_3#283,2
14410_6#33,2
16288_3#30,2
11791_1#34,2
32139_3#168,2
16288_3#52,2
28832_1#194,2
22841_4#121,2
13415_7#61,2
14410_7#75,2
17870_8#20,2
28042_2#373,2
17966_5#53,2
22027_1#63,2
29102_1#216,2
11658_1#33,2
32640_3#249,2
18456_1#101,2
32139_3#181,2
14410_6#14,2
32036_8#172,2
22667_8#39,2
32139_2#272,2
20957_7#113,2
28420_2#363,2
11658_1#45,2
14566_6#33,2
29102_1#1,2
16288_3#6,2
7004_3#14,2
13415_8#74,2
22114_6#64,2
22841_4#130,2
14913_7#4,2
17870_8#23,2
6972_7#8,2
2956_2#3,2
10395_5#11,2
14410_4#71,2
9789_2#58,2
17428_8#29,2
19183_3#87,2
32036_8#220,2
21523_1#49,2
20957_7#114,2
22841_1#17,2
19183_3#28,2
4564_2#8,2
24371_8#207,2
15531_2#90,2
22027_1#27,2
11940_1#12,2
31588_4#154,2
11658_1#73,2
31588_4#333,2
32139_2#340,2
14555_4#14,2
14566_4#66,2
4995_5#5,2
22027_1#61,2
14913_7#31,2
14412_1#56,2
11658_1#23,2
17966_5#71,2
32640_3#202,2
15531_6#54,2
31919_2#97,2
29330_2#71,2
18623_5#51,2
31664_1#34,2
29330_2#330,2
7068_2#16,2
11658_1#38,2
32036_8#87,2
14913_6#23,2
17966_5#113,2
2956_1#3,2
31588_4#338,2
31958_2#57,2
32139_3#163,2
22667_7#187,2
31919_2#356,2
13415_4#68,2
4350_6#3,2
24371_8#297,2
17966_5#91,2
13415_8#16,2
14913_4#90,2
23204_4#8,2
28420_2#352,2
12837_4#29,2
3850_2#10,2
16453_2#3,2
31919_2#187,2
14913_7#52,2
14566_4#22,2
12837_2#51,2
13415_8#38,2
14913_7#85,2
13415_4#87,2
18456_1#165,2
12290_3#55,2
14257_1#5,2
14410_8#60,2
28177_3#382,2
14520_7#78,2
14410_4#10,2
29102_1#41,2
17138_3#47,2
11658_1#65,2
14412_2#48,2
11658_1#55,2
14410_6#64,2
32640_3#298,2
32640_3#219,2
22027_1#30,2
17150_6#32,2
16288_3#19,2
16288_7#22,2
13415_6#34,2
17966_5#95,2
21242_6#14,2
14566_4#86,2
14566_4#63,2
28042_2#44,2
14520_6#63,2
31919_2#120,2
14913_2#18,2
24371_8#87,2
24371_8#310,2
22841_3#94,2
14410_5#50,2
31588_4#373,2
12290_3#89,2
7068_2#12,2
28420_2#157,2
14566_4#44,2
14412_2#3,2
32139_3#237,2
14520_7#88,2
29102_1#184,2
17428_8#67,2
5390_7#3,2
31588_4#204,2
14913_3#40,2
17175_7#90,2
19183_3#54,2
11847_1#67,2
24371_8#194,2
28042_2#294,2
14410_4#27,2
13415_7#62,2
28522_3#352,2
34154_7#45,2
22841_4#134,2
14913_3#62,2
28420_2#163,2
17870_8#146,2
24861_1#185,2
31958_2#100,2
13415_4#31,2
12837_2#35,2
13415_5#67,2
13415_8#68,2
24371_8#146,2
17428_8#2,2
16288_3#46,2
17870_8#84,2
19183_3#56,2
19183_3#68,2
29330_2#53,2
24497_7#48,2
19341_2#127,2
9789_2#86,2
32139_2#167,2
32640_3#278,2
16288_5#27,2
17870_8#118,2
19183_3#49,2
29102_1#219,2
31958_2#321,2
28042_2#1,2
31919_2#81,2
18456_1#119,2
29330_2#167,2
14410_7#54,2
32139_2#200,2
11658_1#66,2
32640_3#239,2
17428_8#82,2
14936_5#1,2
32036_8#347,2
14913_3#6,2
17150_5#72,2
14410_4#81,2
3850_8#7,2
32036_8#139,2
13415_6#81,2
12837_2#84,2
14410_4#4,2
18456_1#174,2
13414_8#54,2
14410_6#1,2
17870_8#107,2
14555_4#63,2
32139_4#30,2
14412_1#84,2
22841_2#117,2
